,label,dist,epoch,set
0,1,0.4176286458969116,0.0,train
1,0,0.4934116899967193,0.0,train
2,1,0.8099218010902405,0.0,train
3,0,0.6115935444831848,0.0,train
4,1,0.8727981448173523,0.0,train
5,1,0.6852478981018066,0.0,train
6,0,1.0352588891983032,0.0,train
7,1,0.5591764450073242,0.0,train
8,0,1.1982307434082031,0.0,train
9,0,0.8983371257781982,0.0,train
10,0,0.6054398417472839,0.0,train
11,0,0.8419075608253479,0.0,train
12,1,0.8175091743469238,0.0,train
13,1,0.6452906727790833,0.0,train
14,0,0.9620571136474608,0.0,train
15,0,0.673374354839325,0.0,train
16,0,0.5862784385681152,0.0,train
17,1,0.4077399671077728,0.0,train
18,0,0.6087825298309326,0.0,train
19,1,0.6795147061347961,0.0,train
20,1,0.5048474073410034,0.0,train
21,1,0.7630935907363892,0.0,train
22,0,0.526944637298584,0.0,train
23,1,0.6289758086204529,0.0,train
24,1,0.9777560830116272,0.0,train
25,1,0.7392048239707947,0.0,train
26,0,0.8716787099838257,0.0,train
27,0,0.8568900227546692,0.0,train
28,1,0.5275916457176208,0.0,train
29,1,0.6958668231964111,0.0,train
30,1,0.6665191650390625,0.0,train
31,0,0.7942619323730469,0.0,train
32,1,0.5159888863563538,0.0,train
33,1,0.3133320212364197,0.0,train
34,1,0.5288501977920532,0.0,train
35,1,0.4096105396747589,0.0,train
36,0,0.5641974210739136,0.0,train
37,1,0.3470466434955597,0.0,train
38,0,0.7177725434303284,0.0,train
39,1,0.5571311712265015,0.0,train
40,1,0.3809016644954681,0.0,train
41,0,0.568177342414856,0.0,train
42,1,0.4173256158828735,0.0,train
43,1,0.4009663462638855,0.0,train
44,1,0.3019474744796753,0.0,train
45,1,0.4142755270004272,0.0,train
46,1,0.3194895684719085,0.0,train
47,1,0.4683495461940765,0.0,train
48,1,0.5045185685157776,0.0,train
49,0,0.4993347823619842,0.0,train
50,1,0.4296928644180298,0.0,train
51,1,0.4084861278533935,0.0,train
52,0,0.5596866607666016,0.0,train
53,0,0.6030085682868958,0.0,train
54,0,0.5809106230735779,0.0,train
55,1,0.3929526507854461,0.0,train
56,0,0.4773427844047546,0.0,train
57,0,0.5039596557617188,0.0,train
58,1,0.5270655155181885,0.0,train
59,1,0.3503845930099487,0.0,train
60,1,0.3883689939975738,0.0,train
61,1,0.4204993844032287,0.0,train
62,0,0.3791840970516205,0.0,train
63,1,0.4100845754146576,0.0,train
64,1,0.2952876985073089,0.0,train
65,1,0.5105172991752625,0.0,train
66,1,0.2357203364372253,0.0,train
67,1,0.4603861272335052,0.0,train
68,1,0.2798801958560943,0.0,train
69,1,0.2899518013000488,0.0,train
70,0,0.705735445022583,0.0,train
71,1,0.3709929585456848,0.0,train
72,0,0.4052143096923828,0.0,train
73,1,0.680531919002533,0.0,train
74,1,0.3715935349464416,0.0,train
75,1,0.3084540367126465,0.0,train
76,1,0.3705514669418335,0.0,train
77,1,0.3188783228397369,0.0,train
78,0,0.370096892118454,0.0,train
79,0,0.5104641914367676,0.0,train
80,1,0.2464894205331802,0.0,train
81,0,0.3259816169738769,0.0,train
82,0,0.4900473356246948,0.0,train
83,1,0.3623866736888885,0.0,train
84,0,0.5599112510681152,0.0,train
85,0,0.5161645412445068,0.0,train
86,1,0.2235134989023208,0.0,train
87,1,0.3093221187591553,0.0,train
88,0,0.4468349516391754,0.0,train
89,1,0.3393362462520599,0.0,train
90,1,0.4739480912685394,0.0,train
91,1,0.4365988969802856,0.0,train
92,0,0.3563887476921081,0.0,train
93,1,0.405491828918457,0.0,train
94,1,0.4266143143177032,0.0,train
95,1,0.2694151401519775,0.0,train
96,1,0.3563729226589203,0.0,train
97,1,0.2742398977279663,0.0,train
98,1,0.3196309506893158,0.0,train
99,0,0.3657566010951996,0.0,train
100,0,0.4310752749443054,0.0,train
101,1,0.4621636867523193,0.0,train
102,0,0.4569227397441864,0.0,train
103,1,0.2965207099914551,0.0,train
104,0,0.2909323275089264,0.0,train
105,1,0.2205218374729156,0.0,train
106,1,0.234513834118843,0.0,train
107,1,0.1979112178087234,0.0,train
108,1,0.2729074358940124,0.0,train
109,0,0.3522681891918182,0.0,train
110,1,0.4628271162509918,0.0,train
111,1,0.333649218082428,0.0,train
112,1,0.2234068512916565,0.0,train
113,0,0.3359089195728302,0.0,train
114,0,0.3045124113559723,0.0,train
115,1,0.2799944877624511,0.0,train
116,1,0.2544097602367401,0.0,train
117,1,0.2055569887161255,0.0,train
118,1,0.3287101984024048,0.0,train
119,0,0.5283450484275818,0.0,train
120,1,0.2341882288455963,0.0,train
121,1,0.2530800104141235,0.0,train
122,0,0.260103315114975,0.0,train
