label,dist
1,0.3096436858177185
1,0.18481367826461792
0,0.3016137182712555
1,0.172194704413414
1,0.19389237463474274
1,0.2943314015865326
1,0.20201431214809418
1,0.18630652129650116
1,0.29387566447257996
1,0.25628793239593506
1,0.2443249523639679
1,0.20061825215816498
1,0.19818703830242157
1,0.2680577039718628
1,0.2912534177303314
1,0.16012735664844513
0,0.26637083292007446
1,0.23559987545013428
0,0.4173123240470886
1,0.2340039759874344
0,0.3997269570827484
1,0.2519431412220001
1,0.19694428145885468
1,0.19761355221271515
1,0.24297760426998138
1,0.22029314935207367
1,0.20277655124664307
0,0.2824207842350006
1,0.18457724153995514
0,0.2766698896884918
1,0.1955583095550537
1,0.21514660120010376
1,0.288327693939209
1,0.23006393015384674
1,0.22072847187519073
1,0.22777773439884186
0,0.31305578351020813
0,0.21063950657844543
1,0.28346139192581177
0,0.2978171110153198
0,0.4849274754524231
1,0.2767280638217926
1,0.29730960726737976
0,0.20655088126659393
1,0.20886936783790588
0,0.3023618161678314
1,0.3783242106437683
1,0.271439790725708
1,0.15282821655273438
1,0.19089099764823914
0,0.2958333194255829
1,0.40760961174964905
1,0.38143330812454224
0,0.3337394893169403
0,0.21984872221946716
1,0.29848918318748474
1,0.20525218546390533
0,0.48017600178718567
1,0.3006536364555359
1,0.19398967921733856
1,0.3891580402851105
1,0.2775247097015381
0,0.3447660207748413
0,0.34856805205345154
1,0.3408295512199402
1,0.2443781942129135
1,0.2568303048610687
1,0.20651039481163025
1,0.2899846136569977
1,0.18330104649066925
0,0.24553179740905762
1,0.23229646682739258
0,0.3290225565433502
1,0.25171980261802673
1,0.29053449630737305
1,0.22754508256912231
0,0.23685692250728607
1,0.2924051582813263
1,0.43579035997390747
1,0.17874453961849213
1,0.19528606534004211
1,0.22690743207931519
1,0.23877614736557007
1,0.24553348124027252
1,0.354331374168396
1,0.20369932055473328
1,0.2734845280647278
1,0.34657880663871765
1,0.19664552807807922
1,0.1613592952489853
1,0.2425128072500229
0,0.24211710691452026
1,0.17072036862373352
0,0.25035738945007324
1,0.1699768751859665
1,0.2777727246284485
1,0.2006399780511856
1,0.16794267296791077
1,0.2021576166152954
0,0.19936197996139526
0,0.3788633942604065
1,0.24234387278556824
1,0.288786381483078
1,0.27989640831947327
0,0.3133983612060547
1,0.23907049000263214
0,0.3158608376979828
1,0.2813553214073181
1,0.28629380464553833
1,0.25233376026153564
0,0.2781515419483185
1,0.1993652582168579
1,0.23024508357048035
1,0.2816729247570038
1,0.21336208283901215
1,0.26117292046546936
0,0.21413220465183258
0,0.43929523229599
1,0.22097602486610413
0,0.4073563516139984
1,0.19341318309307098
1,0.4429439902305603
1,0.34114086627960205
1,0.27568933367729187
0,0.23001639544963837
0,0.24666784703731537
1,0.3439348042011261
1,0.24467754364013672
1,0.2884410619735718
1,0.21068480610847473
0,0.37099626660346985
1,0.45402589440345764
0,0.2639896273612976
1,0.24100303649902344
1,0.2835780680179596
1,0.2775425612926483
1,0.2529028654098511
1,0.23621781170368195
0,0.2530505061149597
1,0.19733092188835144
0,0.25070780515670776
1,0.20108123123645782
0,0.3063068985939026
1,0.37636005878448486
0,0.24809764325618744
0,0.3976024091243744
1,0.3209376633167267
1,0.20344054698944092
0,0.3741796612739563
0,0.2585696578025818
1,0.30653345584869385
1,0.22173695266246796
0,0.3241766691207886
1,0.35479411482810974
1,0.2413954883813858
1,0.27572691440582275
1,0.32339802384376526
1,0.25237035751342773
0,0.3303776979446411
0,0.4869054853916168
0,0.3344453275203705
0,0.402178019285202
0,0.35077500343322754
0,0.3515649437904358
1,0.3724898397922516
1,0.3963601291179657
0,0.3713015615940094
1,0.2975336015224457
0,0.3368339538574219
0,0.4409789443016052
1,0.3425914943218231
1,0.2807987928390503
1,0.2557448744773865
1,0.2563219964504242
1,0.36370405554771423
0,0.4345318675041199
1,0.31213822960853577
1,0.23187528550624847
1,0.1837623119354248
1,0.1937265843153
0,0.5859776139259338
1,0.4070642292499542
1,0.2910892367362976
1,0.3093887269496918
1,0.2243601381778717
1,0.20203204452991486
1,0.3874041438102722
0,0.5940595865249634
1,0.22340035438537598
1,0.44609594345092773
0,0.5107981562614441
1,0.18193037807941437
0,0.42457470297813416
1,0.3153771460056305
1,0.30777493119239807
1,0.4931987226009369
0,0.5173888802528381
0,0.42535367608070374
1,0.24055151641368866
1,0.4065414369106293
1,0.2088656723499298
1,0.2984968423843384
1,0.19825804233551025
0,0.5042320489883423
0,0.34077703952789307
1,0.2169325202703476
1,0.32689163088798523
1,0.31562477350234985
1,0.23485539853572845
1,0.3399171233177185
0,0.31279587745666504
1,0.41629528999328613
0,0.2860126197338104
1,0.4885702431201935
1,0.41368669271469116
1,0.2768537402153015
0,0.48108965158462524
1,0.3632253110408783
1,0.2538168728351593
1,0.27236589789390564
1,0.18873026967048645
1,0.3849684000015259
0,0.29899781942367554
1,0.3155364692211151
1,0.23016048967838287
1,0.21973194181919098
0,0.438865602016449
1,0.27179619669914246
1,0.26707202196121216
0,0.2822487950325012
1,0.36513662338256836
1,0.1884072870016098
0,0.2945694923400879
1,0.307264119386673
1,0.31745409965515137
1,0.2507686913013458
1,0.30926263332366943
1,0.2196156233549118
0,0.2747029960155487
0,0.24763667583465576
1,0.21314670145511627
1,0.1677665412425995
1,0.22214873135089874
1,0.2120206654071808
0,0.3223765194416046
1,0.2773425281047821
0,0.2782783508300781
0,0.22412925958633423
1,0.22421355545520782
1,0.24078193306922913
0,0.39371591806411743
1,0.20664502680301666
1,0.3385187089443207
1,0.3013726770877838
1,0.1819647252559662
1,0.3146570920944214
0,0.38929376006126404
1,0.475085973739624
1,0.3333406150341034
0,0.3647800087928772
0,0.35176709294319153
1,0.33327004313468933
0,0.30148741602897644
0,0.3795023262500763
0,0.2551453411579132
1,0.2754809856414795
0,0.3693181872367859
1,0.21207275986671448
0,0.19622430205345154
0,0.3761141300201416
0,0.3587409555912018
1,0.28177958726882935
1,0.2503833472728729
1,0.20885173976421356
1,0.31699618697166443
1,0.39736124873161316
1,0.18199867010116577
0,0.49691203236579895
0,0.5738933682441711
1,0.28396427631378174
1,0.22378915548324585
0,0.4015624225139618
0,0.5697373747825623
0,0.556944727897644
1,0.36438822746276855
0,0.440546452999115
1,0.20603898167610168
1,0.24487178027629852
1,0.40424644947052
1,0.3254641890525818
1,0.2901517152786255
0,0.5116956830024719
1,0.4050070345401764
0,0.629762589931488
1,0.29801642894744873
1,0.3772050142288208
1,0.5905846357345581
1,0.2919791042804718
0,0.41019129753112793
1,0.20994076132774353
0,0.2823289930820465
1,0.2690853774547577
1,0.29988837242126465
0,0.5681948661804199
1,0.2644590735435486
1,0.3662613332271576
1,0.3515334129333496
1,0.40521857142448425
0,0.4995335638523102
1,0.2896089553833008
1,0.2424335926771164
0,0.2872805595397949
1,0.2674218416213989
0,0.3851272463798523
0,0.3430245816707611
1,0.30650633573532104
1,0.22221748530864716
0,0.52423095703125
1,0.5293622016906738
1,0.34918883442878723
1,0.3367444574832916
1,0.24572980403900146
0,0.255435973405838
1,0.3537183701992035
1,0.427212655544281
1,0.258030503988266
1,0.29662540555000305
1,0.23926123976707458
1,0.2649942636489868
0,0.382083922624588
1,0.3673216700553894
0,0.2750045955181122
0,0.44187131524086
0,0.28887519240379333
1,0.48705241084098816
1,0.3310462236404419
1,0.38702577352523804
1,0.2864067554473877
1,0.273840993642807
1,0.20918552577495575
0,0.4066630005836487
1,0.3284677267074585
0,0.46830832958221436
1,0.21910057961940765
1,0.22229786217212677
0,0.3706887364387512
0,0.3683840036392212
1,0.27315670251846313
1,0.24032160639762878
0,0.2719005346298218
1,0.5230299830436707
0,0.35660600662231445
0,0.3321841061115265
0,0.43582502007484436
1,0.2924450933933258
0,0.37181365489959717
1,0.3556790351867676
1,0.3321385681629181
0,0.4999239146709442
1,0.21798141300678253
1,0.28446513414382935
1,0.3118182122707367
1,0.33564290404319763
1,0.37863966822624207
1,0.29860949516296387
1,0.3088584542274475
1,0.522533118724823
0,0.5869659185409546
1,0.42605212330818176
1,0.22390294075012207
0,0.4741240441799164
1,0.47574537992477417
0,0.6687662601470947
0,0.4387964904308319
1,0.3343178331851959
1,0.4363275170326233
1,0.4438595175743103
1,0.3465109169483185
1,0.4402843713760376
0,0.2843359708786011
1,0.27255991101264954
1,0.39731454849243164
1,0.2543458640575409
1,0.3990689814090729
1,0.2688303589820862
1,0.31802642345428467
1,0.3231556713581085
0,0.5155017971992493
1,0.3287298381328583
1,0.40245896577835083
1,0.23958240449428558
1,0.285661518573761
1,0.24270428717136383
1,0.24485544860363007
0,0.2948848009109497
1,0.2907710075378418
1,0.2811458706855774
1,0.2777801752090454
0,0.3410711884498596
1,0.19237247109413147
0,0.28012320399284363
0,0.40519005060195923
1,0.28793948888778687
0,0.34831854701042175
1,0.22399576008319855
1,0.16021355986595154
1,0.38047507405281067
1,0.231403186917305
1,0.3226359486579895
0,0.3350636661052704
1,0.36404603719711304
1,0.17711856961250305
1,0.15825408697128296
1,0.193327859044075
0,0.4893583655357361
0,0.36056506633758545
1,0.37793874740600586
1,0.22634105384349823
0,0.44429439306259155
1,0.31206923723220825
0,0.3424167037010193
0,0.24429582059383392
1,0.20018456876277924
0,0.25928252935409546
0,0.31947389245033264
0,0.4736630916595459
1,0.2348971962928772
1,0.2659287452697754
0,0.3127308487892151
0,0.37553614377975464
0,0.3166239857673645
1,0.44420725107192993
1,0.2016623467206955
1,0.22604428231716156
0,0.38092103600502014
1,0.29745984077453613
1,0.2637757658958435
1,0.2597225606441498
1,0.24651119112968445
1,0.36178743839263916
1,0.29554516077041626
1,0.28210437297821045
1,0.5086756944656372
1,0.3132168650627136
0,0.6475042104721069
0,0.3591029942035675
1,0.21453459560871124
1,0.2647838890552521
0,0.284799188375473
1,0.36654242873191833
0,0.5381651520729065
0,0.450029581785202
1,0.30855420231819153
1,0.2509310245513916
1,0.3546445667743683
0,0.4336792826652527
1,0.5648242235183716
1,0.2631515562534332
0,0.2301797866821289
0,0.36285126209259033
0,0.3670571744441986
0,0.3283592760562897
0,0.2895417809486389
1,0.45509257912635803
0,0.3403704762458801
0,0.3100050389766693
0,0.30942031741142273
1,0.37422263622283936
0,0.3075673282146454
1,0.3702581524848938
0,0.37089672684669495
1,0.24838384985923767
1,0.35052385926246643
1,0.5556023716926575
0,0.4637390077114105
1,0.458312064409256
0,0.5618221163749695
0,0.6090891361236572
1,0.40280309319496155
1,0.3096172511577606
1,0.306985080242157
0,0.5542517900466919
1,0.45956000685691833
1,0.4491364657878876
1,0.4739397168159485
0,0.5904607772827148
1,0.49022480845451355
0,0.633038341999054
1,0.42929741740226746
0,0.28312093019485474
1,0.4331658184528351
1,0.3214312195777893
1,0.2551632225513458
0,0.3576611280441284
1,0.2871069610118866
0,0.5677353739738464
1,0.3723721504211426
1,0.2670882046222687
1,0.48310044407844543
1,0.2562858462333679
0,0.6499574184417725
1,0.26331183314323425
1,0.3364381194114685
0,0.3238174617290497
1,0.2830876410007477
1,0.31503593921661377
1,0.501778781414032
0,0.2516046464443207
1,0.3174514174461365
1,0.4488087296485901
1,0.4089352488517761
1,0.28591179847717285
1,0.21811093389987946
1,0.24347878992557526
0,0.3897041976451874
1,0.3795659840106964
1,0.26454228162765503
0,0.38560572266578674
0,0.3257773816585541
1,0.1872255951166153
0,0.3288061022758484
1,0.3221231997013092
1,0.5335642695426941
0,0.31657955050468445
0,0.3312614858150482
0,0.4685875475406647
0,0.31769245862960815
1,0.3658204972743988
1,0.2596333622932434
1,0.3475523591041565
1,0.20275287330150604
1,0.23659925162792206
1,0.29718753695487976
1,0.22830574214458466
0,0.32340556383132935
1,0.34024813771247864
1,0.2825261354446411
1,0.2837178111076355
1,0.34418654441833496
1,0.33318424224853516
1,0.25863000750541687
1,0.39134079217910767
1,0.31566405296325684
1,0.19048719108104706
1,0.2402224987745285
1,0.2954955995082855
1,0.21241481602191925
1,0.24723057448863983
1,0.31372225284576416
0,0.3684096932411194
0,0.4728488624095917
1,0.229336217045784
0,0.2897285521030426
1,0.24464024603366852
1,0.2832517623901367
1,0.28734835982322693
0,0.4211007058620453
1,0.26682910323143005
0,0.28924208879470825
0,0.30401182174682617
0,0.457510381937027
0,0.2723359763622284
0,0.29850223660469055
1,0.275097131729126
1,0.2648915946483612
0,0.6290400624275208
0,0.26795393228530884
0,0.5864542126655579
1,0.27207115292549133
0,0.5160932540893555
0,0.5211557149887085
1,0.29219910502433777
1,0.2867833971977234
0,0.41340821981430054
1,0.47203829884529114
1,0.33098891377449036
0,0.3254815638065338
1,0.4068238139152527
0,0.6040773987770081
0,0.5107249021530151
1,0.24353481829166412
1,0.3076336681842804
0,0.48350846767425537
1,0.2760894298553467
1,0.3395465910434723
1,0.37417274713516235
0,0.6085082292556763
1,0.5286705493927002
0,0.26436176896095276
1,0.3063381612300873
1,0.30948010087013245
1,0.30929064750671387
1,0.4256514012813568
1,0.6761294603347778
0,0.39822667837142944
1,0.30204787850379944
0,0.643240213394165
1,0.3438411355018616
1,0.4286453127861023
1,0.21896395087242126
1,0.20415304601192474
1,0.3023684024810791
1,0.48390865325927734
1,0.36234545707702637
1,0.2605365216732025
0,0.6384263634681702
1,0.28893885016441345
1,0.3484977185726166
1,0.4867755174636841
1,0.24783386290073395
0,0.4044261574745178
0,0.3951683044433594
1,0.2565789520740509
1,0.5077231526374817
1,0.24688974022865295
1,0.30286905169487
1,0.25065022706985474
1,0.2217598706483841
1,0.22188350558280945
1,0.1841863989830017
1,0.20160044729709625
0,0.36183297634124756
1,0.4073077142238617
0,0.36539700627326965
0,0.464348703622818
1,0.3413383364677429
0,0.29750677943229675
0,0.24245189130306244
1,0.32546719908714294
0,0.39195069670677185
1,0.4169253706932068
1,0.20391324162483215
1,0.2755432724952698
1,0.5223289728164673
0,0.41263484954833984
1,0.2760296165943146
1,0.3474791646003723
0,0.4048423767089844
1,0.3350803554058075
1,0.30400529503822327
1,0.41023194789886475
0,0.3031940162181854
1,0.3065713942050934
1,0.19911505281925201
0,0.29396843910217285
1,0.24783989787101746
1,0.2178378701210022
0,0.4292646646499634
0,0.38120949268341064
1,0.24641169607639313
1,0.1981869488954544
1,0.2661869525909424
1,0.4048178493976593
1,0.2592926323413849
1,0.2972358167171478
1,0.21875382959842682
0,0.2974780797958374
1,0.2242715060710907
0,0.4428556263446808
1,0.25356626510620117
0,0.35630056262016296
1,0.24344877898693085
1,0.25243258476257324
0,0.2705193758010864
1,0.39826586842536926
1,0.38186562061309814
0,0.5060158371925354
1,0.27368858456611633
0,0.4719497561454773
0,0.4903508126735687
0,0.4434588551521301
1,0.29084011912345886
1,0.29444456100463867
0,0.5330269932746887
1,0.20343884825706482
0,0.48995286226272583
0,0.31997883319854736
0,0.4509580433368683
0,0.32888826727867126
1,0.3577786386013031
0,0.3724628984928131
0,0.4044959247112274
1,0.6115499138832092
1,0.36545082926750183
1,0.41343608498573303
0,0.5275792479515076
1,0.3023468255996704
0,0.6038193702697754
0,0.5879964232444763
0,0.6473311185836792
1,0.3975578844547272
0,0.34993240237236023
1,0.2167721837759018
1,0.5410634279251099
0,0.651991605758667
1,0.26896944642066956
0,0.39581549167633057
1,0.5732532739639282
1,0.3780267834663391
1,0.4753797650337219
0,0.6391255259513855
1,0.576702356338501
1,0.33438754081726074
1,0.5021412372589111
0,0.4575752019882202
1,0.33725064992904663
1,0.4303028881549835
1,0.36724746227264404
0,0.6000985503196716
1,0.34352630376815796
1,0.4877965450286865
0,0.3630383014678955
0,0.4621066153049469
1,0.24263954162597656
1,0.2733389139175415
1,0.24837632477283478
0,0.4869556427001953
1,0.1775890439748764
0,0.38364267349243164
1,0.29046231508255005
1,0.22064243257045746
0,0.3469325006008148
1,0.19219282269477844
0,0.30801934003829956
1,0.31465059518814087
0,0.2659333050251007
1,0.28264838457107544
0,0.4733799695968628
1,0.3569243848323822
0,0.5523706078529358
1,0.3165358901023865
0,0.6310290694236755
1,0.355696439743042
0,0.5702248215675354
1,0.27023395895957947
0,0.3447095453739166
0,0.45626071095466614
1,0.4478927552700043
1,0.19793355464935303
1,0.31747108697891235
1,0.23934471607208252
1,0.2989860475063324
1,0.31588631868362427
1,0.34324049949645996
0,0.4073709547519684
1,0.21430322527885437
1,0.23599235713481903
1,0.37652650475502014
1,0.39905136823654175
1,0.32517069578170776
0,0.35674551129341125
1,0.29253867268562317
0,0.3965165317058563
1,0.2890533208847046
1,0.3059365153312683
1,0.45896172523498535
0,0.438620388507843
0,0.37806180119514465
1,0.4674469232559204
1,0.36148208379745483
1,0.30057576298713684
1,0.47849130630493164
1,0.31078672409057617
1,0.34759238362312317
0,0.7087850570678711
0,0.2672143876552582
0,0.31510129570961
1,0.5445738434791565
1,0.33440181612968445
1,0.1869666874408722
0,0.5312163829803467
1,0.3373525142669678
1,0.3896558880805969
1,0.23645372688770294
1,0.34799301624298096
1,0.3617865741252899
1,0.36514613032341003
1,0.2749529480934143
0,0.43380340933799744
1,0.5324254035949707
0,0.4039997458457947
0,0.47031623125076294
1,0.2510949671268463
1,0.16230575740337372
0,0.4560803472995758
0,0.29456964135169983
0,0.3030060827732086
1,0.412137508392334
0,0.45795565843582153
0,0.3807334899902344
1,0.17710113525390625
1,0.38295990228652954
0,0.4440639019012451
1,0.44671040773391724
1,0.28925442695617676
1,0.3483818769454956
1,0.21272024512290955
1,0.38406825065612793
1,0.2550128698348999
1,0.2165382355451584
1,0.3640710115432739
1,0.2140256017446518
1,0.3366829454898834
1,0.340093731880188
0,0.5332421660423279
1,0.20460057258605957
1,0.21456167101860046
0,0.3565361499786377
0,0.45903608202934265
1,0.30082646012306213
0,0.2320496290922165
0,0.3514038324356079
1,0.16836750507354736
0,0.3423590660095215
0,0.5737197995185852
0,0.3970082700252533
1,0.22081910073757172
0,0.24035070836544037
1,0.3614731729030609
0,0.3659076690673828
0,0.4514957070350647
1,0.3536657691001892
1,0.3383976221084595
0,0.6693517565727234
0,0.47988754510879517
0,0.47010868787765503
1,0.25483232736587524
1,0.3978826105594635
1,0.4736520051956177
1,0.3539758324623108
0,0.7682353258132935
1,0.5185825824737549
0,0.41282984614372253
1,0.27970024943351746
0,0.3880350589752197
1,0.3852509558200836
1,0.2894797623157501
1,0.4722699522972107
1,0.40977779030799866
1,0.28631237149238586
1,0.3047562539577484
1,0.1974116563796997
1,0.2133224457502365
1,0.3729826807975769
0,0.29872381687164307
0,0.2898537814617157
1,0.3059707283973694
0,0.5663363933563232
1,0.25372761487960815
1,0.21876922249794006
1,0.26244914531707764
1,0.35118192434310913
1,0.20866158604621887
0,0.5359846949577332
0,0.6844370365142822
1,0.38660135865211487
1,0.40101730823516846
1,0.2341645359992981
1,0.3970160186290741
0,0.5591444969177246
0,0.4437498450279236
1,0.2981567084789276
0,0.3945772051811218
0,0.6726164817810059
0,0.4474208354949951
1,0.2169448286294937
1,0.28663522005081177
1,0.40412694215774536
1,0.815410315990448
1,0.17972832918167114
0,0.5750760436058044
1,0.27770859003067017
0,0.35005417466163635
1,0.27720755338668823
1,0.5210040211677551
1,0.5768928527832031
0,0.47774726152420044
1,0.28567859530448914
1,0.25192826986312866
1,0.36837077140808105
0,0.381533145904541
1,0.2934398949146271
1,0.3372500538825989
1,0.4563296437263489
1,0.3698701560497284
1,0.4020949602127075
1,0.248633474111557
1,0.24289771914482117
1,0.24236413836479187
1,0.4116387665271759
0,0.32936716079711914
1,0.19401054084300995
1,0.30113232135772705
1,0.21762079000473022
0,0.29870298504829407
0,0.3649551570415497
0,0.5802627801895142
1,0.2838040292263031
1,0.21932898461818695
0,0.36924222111701965
1,0.47212520241737366
0,0.48708489537239075
0,0.3624187409877777
1,0.1884821206331253
1,0.2819131016731262
1,0.22119668126106262
0,0.2742764949798584
1,0.3852236866950989
1,0.30716416239738464
1,0.3027970492839813
0,0.3367825746536255
0,0.4445159137248993
0,0.2966470718383789
1,0.23096328973770142
1,0.25827255845069885
0,0.45816680788993835
1,0.26036304235458374
1,0.28405192494392395
1,0.38779982924461365
0,0.3277221620082855
1,0.2661594748497009
0,0.32609376311302185
0,0.4254339337348938
1,0.17845867574214935
1,0.24321040511131287
1,0.41687166690826416
1,0.2924785614013672
0,0.2955229580402374
1,0.19309790432453156
0,0.5157041549682617
1,0.31805840134620667
1,0.2799779176712036
0,0.3480139374732971
1,0.40428829193115234
1,0.34751376509666443
1,0.22934706509113312
1,0.22660912573337555
1,0.2582189440727234
1,0.3231717348098755
1,0.35489940643310547
1,0.21997866034507751
0,0.3226127624511719
0,0.2679191529750824
1,0.3326782286167145
0,0.5724102258682251
0,0.3916969895362854
1,0.24376608431339264
0,0.4000323414802551
0,0.3878043293952942
0,0.3995831608772278
1,0.635242223739624
1,0.23145906627178192
1,0.29405081272125244
0,0.38665467500686646
1,0.26952773332595825
0,0.5311394929885864
1,0.34427782893180847
1,0.23114700615406036
1,0.38651925325393677
1,0.31166455149650574
1,0.23871929943561554
0,0.268326997756958
1,0.3350543677806854
0,0.35726019740104675
1,0.4511282444000244
1,0.35056841373443604
0,0.2817995846271515
0,0.6465047001838684
1,0.22764170169830322
1,0.44309350848197937
1,0.3860444724559784
1,0.3114243447780609
1,0.23690345883369446
1,0.207088440656662
1,0.2725682854652405
0,0.4701360762119293
1,0.22305940091609955
1,0.41508397459983826
1,0.30247482657432556
0,0.645489513874054
0,0.4344165027141571
0,0.24957990646362305
1,0.219980850815773
1,0.31509917974472046
1,0.24447360634803772
0,0.2637443244457245
0,0.2857509255409241
1,0.23541292548179626
1,0.19647285342216492
1,0.3312654197216034
1,0.2939548194408417
0,0.567736804485321
1,0.3099474310874939
0,0.35312792658805847
1,0.24710166454315186
1,0.40700918436050415
0,0.32734954357147217
0,0.49775514006614685
1,0.3561013638973236
1,0.18263788521289825
1,0.21510131657123566
1,0.35533949732780457
1,0.45700129866600037
0,0.23518159985542297
0,0.5247454047203064
1,0.374714195728302
1,0.22951321303844452
1,0.33770880103111267
1,0.2960880398750305
1,0.5933530926704407
1,0.3308440148830414
1,0.26530081033706665
1,0.3319454491138458
1,0.3857745826244354
0,0.48577216267585754
1,0.2469159960746765
0,0.24979953467845917
1,0.3010486662387848
1,0.19777709245681763
1,0.3512839376926422
0,0.2527522146701813
1,0.20740996301174164
0,0.2303156554698944
0,0.4470885097980499
1,0.2994142472743988
1,0.34753891825675964
1,0.17193537950515747
1,0.2807069420814514
1,0.1542995721101761
1,0.4451649785041809
1,0.2983737885951996
0,0.3768327236175537
1,0.21999627351760864
1,0.2644868791103363
0,0.309342622756958
1,0.24085143208503723
1,0.1853838413953781
1,0.264236181974411
1,0.24158786237239838
1,0.2255614846944809
1,0.23491670191287994
1,0.16998723149299622
1,0.35317233204841614
1,0.29992303252220154
1,0.19455111026763916
1,0.2667345404624939
0,0.3930705487728119
1,0.21510110795497894
1,0.1480736881494522
0,0.29563793540000916
1,0.15039189159870148
1,0.3686257600784302
1,0.18328523635864258
0,0.3379214406013489
0,0.3416092097759247
1,0.2657875418663025
1,0.19137318432331085
0,0.4084039628505707
0,0.37188073992729187
1,0.3543443977832794
1,0.2572290599346161
0,0.34471532702445984
1,0.2350097894668579
1,0.2090769112110138
1,0.21249721944332123
1,0.23572853207588196
1,0.1911011040210724
1,0.24932703375816345
0,0.3027031421661377
0,0.285736620426178
0,0.6036044955253601
1,0.2169879823923111
0,0.46905383467674255
0,0.29716888070106506
1,0.2658863663673401
1,0.4675751030445099
0,0.43531733751296997
1,0.16698601841926575
1,0.2080024927854538
1,0.31767478585243225
1,0.3611704707145691
1,0.46667706966400146
0,0.371737539768219
1,0.17043709754943848
1,0.26412999629974365
1,0.3747950494289398
0,0.40000486373901367
1,0.38278141617774963
0,0.4986364245414734
0,0.33920228481292725
1,0.18518757820129395
1,0.2437589466571808
1,0.24511395394802094
1,0.3436451852321625
1,0.23402221500873566
1,0.19080570340156555
1,0.2112160325050354
1,0.33948466181755066
0,0.6809921860694885
0,0.3858151435852051
0,0.38710471987724304
1,0.3849060535430908
1,0.3483273684978485
0,0.32921871542930603
1,0.30786898732185364
1,0.21217186748981476
1,0.2950151562690735
0,0.37976205348968506
1,0.2775459289550781
