,label,dist,epoch,set
0,1,0.4309182167053222,0.0,train
1,0,0.5202187299728394,0.0,train
2,1,0.874416708946228,0.0,train
3,0,0.6852703094482422,0.0,train
4,1,0.9206948280334472,0.0,train
5,1,0.6222203969955444,0.0,train
6,0,1.0223758220672607,0.0,train
7,1,0.5024797320365906,0.0,train
8,0,1.1203733682632446,0.0,train
9,0,0.878207802772522,0.0,train
10,0,0.5767457485198975,0.0,train
11,0,0.8908618092536926,0.0,train
12,1,0.7362181544303894,0.0,train
13,1,0.5941413044929504,0.0,train
14,0,1.060546636581421,0.0,train
15,0,0.6927605271339417,0.0,train
16,0,0.581559956073761,0.0,train
17,1,0.3541759550571441,0.0,train
18,0,0.6818533539772034,0.0,train
19,1,0.6524203419685364,0.0,train
20,1,0.4923840165138244,0.0,train
21,1,0.7847656607627869,0.0,train
22,0,0.5058060884475708,0.0,train
23,1,0.6604227423667908,0.0,train
24,1,0.940569281578064,0.0,train
25,1,0.7007007002830505,0.0,train
26,0,0.813975989818573,0.0,train
27,0,0.7142298221588135,0.0,train
28,1,0.4749960005283355,0.0,train
29,1,0.7560828328132629,0.0,train
30,1,0.5807490944862366,0.0,train
31,0,0.7815101742744446,0.0,train
32,1,0.517983078956604,0.0,train
33,1,0.3204231560230255,0.0,train
34,1,0.5617289543151855,0.0,train
35,1,0.3752753436565399,0.0,train
36,0,0.527626097202301,0.0,train
37,1,0.368042916059494,0.0,train
38,0,0.7574381232261658,0.0,train
39,1,0.5472453832626343,0.0,train
40,1,0.3797005712985992,0.0,train
41,0,0.5891875624656677,0.0,train
42,1,0.4095514416694641,0.0,train
43,1,0.3764453530311584,0.0,train
44,1,0.3385235369205475,0.0,train
45,1,0.3936108946800232,0.0,train
46,1,0.2834521830081939,0.0,train
47,1,0.4657871723175049,0.0,train
48,1,0.4925606548786163,0.0,train
49,0,0.5337636470794678,0.0,train
50,1,0.450573056936264,0.0,train
51,1,0.4132405817508697,0.0,train
52,0,0.5111812353134155,0.0,train
53,0,0.5919255018234253,0.0,train
54,0,0.5084025859832764,0.0,train
55,1,0.3207539916038513,0.0,train
56,0,0.4935630857944488,0.0,train
57,0,0.4876656532287597,0.0,train
58,1,0.483985424041748,0.0,train
59,1,0.3660870492458343,0.0,train
60,1,0.3688883185386657,0.0,train
61,1,0.3933272659778595,0.0,train
62,0,0.3996332883834839,0.0,train
63,1,0.3746604025363922,0.0,train
64,1,0.2773959636688232,0.0,train
65,1,0.4634647071361542,0.0,train
66,1,0.2275507301092147,0.0,train
67,1,0.4500448703765869,0.0,train
68,1,0.3104391992092132,0.0,train
69,1,0.2872001230716705,0.0,train
70,0,0.6001357436180115,0.0,train
71,1,0.3517622053623199,0.0,train
72,0,0.3859393298625946,0.0,train
73,1,0.6540607810020447,0.0,train
74,1,0.3082040250301361,0.0,train
75,1,0.2462818920612335,0.0,train
76,1,0.413484126329422,0.0,train
77,1,0.3251117765903473,0.0,train
78,0,0.2674840092658996,0.0,train
79,0,0.4636861979961395,0.0,train
