,label,dist,epoch,set
85,0,0.454901248216629,0.0,train
86,1,0.1744425147771835,0.0,train
87,1,0.250567764043808,0.0,train
88,0,0.446081131696701,0.0,train
89,1,0.2921266853809356,0.0,train
90,1,0.4858253002166748,0.0,train
91,1,0.3965970575809479,0.0,train
92,0,0.3217881321907043,0.0,train
93,1,0.3629517257213592,0.0,train
94,1,0.3236620426177978,0.0,train
95,1,0.1950415074825287,0.0,train
96,1,0.2874317467212677,0.0,train
97,1,0.2439747303724289,0.0,train
98,1,0.2416171878576278,0.0,train
99,0,0.2875342667102813,0.0,train
100,0,0.2544672787189483,0.0,train
101,1,0.3122349083423614,0.0,train
102,0,0.3822487890720367,0.0,train
103,1,0.2388930171728134,0.0,train
104,0,0.218538299202919,0.0,train
105,1,0.1842853277921676,0.0,train
106,1,0.1815545856952667,0.0,train
107,1,0.173720434308052,0.0,train
108,1,0.2247518301010131,0.0,train
109,0,0.2470169961452484,0.0,train
110,1,0.3433295488357544,0.0,train
111,1,0.2704916894435882,0.0,train
112,1,0.1697248220443725,0.0,train
113,0,0.2150412201881408,0.0,train
114,0,0.2416917085647583,0.0,train
115,1,0.1961837857961654,0.0,train
116,1,0.1902312785387039,0.0,train
117,1,0.1563259810209274,0.0,train
118,1,0.2018890976905822,0.0,train
119,0,0.3535672128200531,0.0,train
120,1,0.2039710879325866,0.0,train
121,1,0.1830356866121292,0.0,train
122,0,0.1924466341733932,0.0,train
123,1,0.2919771373271942,0.0,train
124,1,0.2197480201721191,0.0,train
125,1,0.1577581614255905,0.0,train
126,1,0.214195042848587,0.0,train
127,0,0.2666516304016113,0.0,train
128,1,0.2969382405281067,0.0,train
129,1,0.2281807512044906,0.0,train
130,1,0.1714406311511993,0.0,train
131,1,0.1497063487768173,0.0,train
132,0,0.2221952825784683,0.0,train
133,1,0.2069113850593567,0.0,train
134,1,0.2530196905136108,0.0,train
135,0,0.1510452777147293,0.0,train
136,1,0.2501266598701477,0.0,train
137,1,0.1720856428146362,0.0,train
138,1,0.1768095195293426,0.0,train
139,1,0.2325852215290069,0.0,train
140,1,0.1862374991178512,0.0,train
141,1,0.2901827692985534,0.0,train
142,1,0.2442009001970291,0.0,train
143,0,0.2127158492803573,0.0,train
144,1,0.174369141459465,0.0,train
145,1,0.1716780364513397,0.0,train
146,1,0.2145876735448837,0.0,train
147,1,0.1672744750976562,0.0,train
148,0,0.2524488866329193,0.0,train
149,1,0.1541456133127212,0.0,train
150,1,0.1434134542942047,0.0,train
151,1,0.1658841967582702,0.0,train
152,1,0.1712053269147873,0.0,train
153,1,0.1749966442584991,0.0,train
154,1,0.1796455681324005,0.0,train
155,1,0.1493398249149322,0.0,train
156,1,0.2613680064678192,0.0,train
157,0,0.2406258881092071,0.0,train
158,1,0.1114938855171203,0.0,train
159,1,0.1958795487880706,0.0,train
160,1,0.1520539820194244,0.0,train
161,1,0.1484383195638656,0.0,train
162,1,0.180481880903244,0.0,train
163,1,0.145891010761261,0.0,train
164,1,0.1608827263116836,0.0,train
165,1,0.1200264766812324,0.0,train
166,0,0.2195583134889602,0.0,train
167,1,0.140201911330223,0.0,train
168,0,0.3210447132587433,0.0,train
169,1,0.1928398758172989,0.0,train
170,1,0.1357310116291046,0.0,train
171,0,0.2042053490877151,0.0,train
172,1,0.1325297802686691,0.0,train
173,1,0.1682559847831726,0.0,train
174,1,0.2227767705917358,0.0,train
175,1,0.127906784415245,0.0,train
176,1,0.1368612796068191,0.0,train
177,1,0.1814313381910324,0.0,train
178,1,0.1426804214715957,0.0,train
179,1,0.1522330790758133,0.0,train
180,1,0.1455751806497573,0.0,train
181,1,0.1443993151187896,0.0,train
182,1,0.2070483565330505,0.0,train
183,1,0.2060891091823578,0.0,train
184,1,0.1475523561239242,0.0,train
185,0,0.1988414525985717,0.0,train
186,1,0.1421108096837997,0.0,train
187,0,0.2695951461791992,0.0,train
188,1,0.1589014679193496,0.0,train
189,0,0.1821638196706771,0.0,train
190,1,0.1762186884880066,0.0,train
191,1,0.1440065205097198,0.0,train
192,1,0.108738787472248,0.0,train
193,1,0.1702090501785278,0.0,train
194,1,0.1549156010150909,0.0,train
195,1,0.1349836140871048,0.0,train
196,0,0.1392199397087097,0.0,train
197,1,0.1263391226530075,0.0,train
198,0,0.1771850138902664,0.0,train
199,1,0.1444177627563476,0.0,train
200,1,0.135070189833641,0.0,train
201,1,0.1914534866809845,0.0,train
202,1,0.1688964664936065,0.0,train
203,1,0.1774352937936782,0.0,train
204,1,0.1479498296976089,0.0,train
205,0,0.1669404357671737,0.0,train
206,0,0.1382574141025543,0.0,train
207,1,0.1633619666099548,0.0,train
208,0,0.1648548543453216,0.0,train
209,0,0.2385332137346267,0.0,train
210,1,0.1606048494577407,0.0,train
211,1,0.1956654638051986,0.0,train
212,0,0.1434665620326995,0.0,train
213,1,0.1234260946512222,0.0,train
214,0,0.1467407792806625,0.0,train
215,1,0.2049124389886856,0.0,train
216,1,0.1747549772262573,0.0,train
217,1,0.1108530536293983,0.0,train
218,1,0.1009125858545303,0.0,train
219,0,0.2040228396654129,0.0,train
220,1,0.2266787737607956,0.0,train
221,1,0.2386777848005294,0.0,train
222,0,0.1621906459331512,0.0,train
223,0,0.1629061847925186,0.0,train
224,1,0.1782120168209076,0.0,train
225,1,0.1257624477148056,0.0,train
226,0,0.2741952538490295,0.0,train
227,1,0.1584884375333786,0.0,train
228,1,0.133487656712532,0.0,train
229,1,0.2221371382474899,0.0,train
230,1,0.1474929749965667,0.0,train
231,0,0.1944061815738678,0.0,train
232,0,0.1352477520704269,0.0,train
233,1,0.1997980922460556,0.0,train
234,1,0.1524304300546646,0.0,train
235,1,0.143911525607109,0.0,train
236,1,0.1281363070011139,0.0,train
237,1,0.1315798908472061,0.0,train
238,1,0.1070097535848617,0.0,train
239,0,0.1341502219438552,0.0,train
240,1,0.126192420721054,0.0,train
241,0,0.1530273556709289,0.0,train
242,1,0.1483965665102005,0.0,train
243,1,0.1347760260105133,0.0,train
244,1,0.1071190387010574,0.0,train
245,0,0.1297875195741653,0.0,train
246,1,0.1504325121641159,0.0,train
247,1,0.2130220681428909,0.0,train
248,1,0.1040157675743103,0.0,train
249,1,0.1437654048204422,0.0,train
250,1,0.1355418562889099,0.0,train
251,1,0.1443515568971634,0.0,train
252,1,0.1365962028503418,0.0,train
253,1,0.1837927550077438,0.0,train
254,1,0.1413737088441848,0.0,train
255,1,0.1858817487955093,0.0,train
256,1,0.1686083078384399,0.0,train
257,1,0.1530650705099105,0.0,train
258,1,0.1029089018702507,0.0,train
259,1,0.1369375735521316,0.0,train
260,0,0.1837757527828216,0.0,train
261,1,0.1015106663107872,0.0,train
262,0,0.1652674227952957,0.0,train
263,1,0.1169938296079635,0.0,train
264,1,0.1683783829212188,0.0,train
265,1,0.1333101689815521,0.0,train
266,1,0.1098513454198837,0.0,train
267,1,0.1135252937674522,0.0,train
268,0,0.1065175011754036,0.0,train
269,0,0.2031172513961792,0.0,train
270,1,0.1110843569040298,0.0,train
271,1,0.1621454805135727,0.0,train
272,1,0.1449965536594391,0.0,train
273,0,0.139111652970314,0.0,train
274,1,0.132491797208786,0.0,train
275,0,0.1588464528322219,0.0,train
276,1,0.1341760009527206,0.0,train
277,1,0.1465514600276947,0.0,train
278,1,0.1551748663187027,0.0,train
279,0,0.1379967182874679,0.0,train
280,1,0.1435992419719696,0.0,train
281,1,0.1219933629035949,0.0,train
282,1,0.1321991533041,0.0,train
283,1,0.150399163365364,0.0,train
284,1,0.1603075265884399,0.0,train
285,0,0.128102645277977,0.0,train
286,0,0.2056194543838501,0.0,train
287,1,0.1557138562202453,0.0,train
288,0,0.1460902541875839,0.0,train
289,1,0.1218535602092742,0.0,train
290,1,0.2363836020231247,0.0,train
291,1,0.1410413980484008,0.0,train
292,1,0.1505124270915985,0.0,train
293,0,0.1462669223546981,0.0,train
294,0,0.1686573922634124,0.0,train
295,1,0.1454501003026962,0.0,train
296,1,0.1496753096580505,0.0,train
297,1,0.1318530589342117,0.0,train
298,1,0.1239994913339614,0.0,train
299,0,0.1685207635164261,0.0,train
300,1,0.2159989178180694,0.0,train
301,0,0.1223182529211044,0.0,train
302,1,0.1333939284086227,0.0,train
303,1,0.1313203871250152,0.0,train
304,1,0.1380572170019149,0.0,train
305,1,0.114500306546688,0.0,train
306,1,0.1448067277669906,0.0,train
307,0,0.1374292373657226,0.0,train
308,1,0.1142361462116241,0.0,train
309,0,0.1249354034662246,0.0,train
310,1,0.1190681308507919,0.0,train
311,0,0.144996628165245,0.0,train
312,1,0.1630918234586715,0.0,train
313,0,0.1338567435741424,0.0,train
314,0,0.1997572928667068,0.0,train
315,1,0.1953924149274826,0.0,train
316,1,0.1230623573064804,0.0,train
317,0,0.1825538128614425,0.0,train
318,0,0.1206242069602012,0.0,train
319,1,0.1552027761936187,0.0,train
320,1,0.1150473207235336,0.0,train
321,0,0.1305078566074371,0.0,train
322,1,0.1460152119398117,0.0,train
323,1,0.1147864907979965,0.0,train
324,1,0.1309170871973037,0.0,train
325,1,0.1432198286056518,0.0,train
326,1,0.1401677578687667,0.0,train
327,0,0.1012022718787193,0.0,train
328,0,0.1318280100822448,0.0,train
329,0,0.1307996213436126,0.0,train
330,0,0.1443756371736526,0.0,train
331,0,0.1396561414003372,0.0,train
332,0,0.1552714109420776,0.0,train
333,1,0.162871778011322,0.0,train
334,1,0.1488409340381622,0.0,train
335,0,0.1482899188995361,0.0,train
336,1,0.1184030547738075,0.0,train
337,0,0.114609271287918,0.0,train
338,0,0.1260839849710464,0.0,train
339,1,0.1513282805681228,0.0,train
340,1,0.1173083111643791,0.0,train
341,1,0.1157021895051002,0.0,train
342,1,0.1070827692747116,0.0,train
343,1,0.1525351405143737,0.0,train
344,0,0.1525304764509201,0.0,train
345,1,0.1085857599973678,0.0,train
346,1,0.1188649907708168,0.0,train
347,1,0.090502418577671,0.0,train
348,1,0.1130711659789085,0.0,train
349,0,0.1921454221010208,0.0,train
350,1,0.1530835628509521,0.0,train
351,1,0.1086551025509834,0.0,train
352,1,0.1157648563385009,0.0,train
353,1,0.1173921674489975,0.0,train
354,1,0.1082081496715545,0.0,train
355,1,0.1343099474906921,0.0,train
356,0,0.1840061694383621,0.0,train
357,1,0.1068290621042251,0.0,train
358,1,0.1740614622831344,0.0,train
359,0,0.1635069102048874,0.0,train
360,1,0.1213624700903892,0.0,train
361,0,0.1769069582223892,0.0,train
362,1,0.1202418208122253,0.0,train
363,1,0.1419244855642318,0.0,train
364,1,0.164660632610321,0.0,train
365,0,0.1871023923158645,0.0,train
366,0,0.1618579626083374,0.0,train
367,1,0.1380489021539688,0.0,train
368,1,0.1893109679222107,0.0,train
369,1,0.1260930448770523,0.0,train
370,1,0.1380458921194076,0.0,train
371,1,0.097263678908348,0.0,train
372,0,0.2090131193399429,0.0,train
373,0,0.1142725050449371,0.0,train
374,1,0.1029120162129402,0.0,train
375,1,0.1090257093310356,0.0,train
376,1,0.134343072772026,0.0,train
377,1,0.103227213025093,0.0,train
378,1,0.1505032181739807,0.0,train
379,0,0.1371686607599258,0.0,train
380,1,0.1304180026054382,0.0,train
381,0,0.133605346083641,0.0,train
382,1,0.1707512736320495,0.0,train
383,1,0.1443755775690078,0.0,train
384,1,0.1376219540834427,0.0,train
385,0,0.2042719423770904,0.0,train
386,1,0.15678071975708,0.0,train
387,1,0.1478374451398849,0.0,train
388,1,0.1237674430012703,0.0,train
389,1,0.1057876199483871,0.0,train
390,1,0.1628776341676712,0.0,train
391,0,0.1218084469437599,0.0,train
392,1,0.1580240726470947,0.0,train
393,1,0.1167962998151779,0.0,train
394,1,0.1083837002515792,0.0,train
395,0,0.1337394118309021,0.0,train
396,1,0.1613503694534301,0.0,train
397,1,0.1543188989162445,0.0,train
398,0,0.1301002502441406,0.0,train
399,1,0.1409042626619339,0.0,train
400,1,0.1067869365215301,0.0,train
401,0,0.1232615411281585,0.0,train
402,1,0.1397778987884521,0.0,train
403,1,0.1548464447259903,0.0,train
404,1,0.1104989424347877,0.0,train
405,1,0.1304732859134674,0.0,train
406,1,0.0912699028849601,0.0,train
407,0,0.1109896227717399,0.0,train
408,0,0.1399764120578766,0.0,train
409,1,0.1006854847073555,0.0,train
410,1,0.0952530726790428,0.0,train
411,1,0.1147705465555191,0.0,train
412,1,0.1374634206295013,0.0,train
413,0,0.1500129699707031,0.0,train
414,1,0.1339295953512191,0.0,train
415,0,0.1266863048076629,0.0,train
416,0,0.1052159965038299,0.0,train
417,1,0.1155735179781913,0.0,train
418,1,0.1265625208616256,0.0,train
419,0,0.1862249374389648,0.0,train
420,1,0.1210525259375572,0.0,train
421,1,0.1546995937824249,0.0,train
422,1,0.1178511455655098,0.0,train
423,1,0.1093752905726432,0.0,train
424,1,0.1497906595468521,0.0,train
425,0,0.153008759021759,0.0,train
426,1,0.1835425645112991,0.0,train
427,1,0.1135348379611969,0.0,train
428,0,0.1302698403596878,0.0,train
429,0,0.1606574058532714,0.0,train
430,1,0.1303678303956985,0.0,train
431,0,0.1422818154096603,0.0,train
432,0,0.1473732888698578,0.0,train
433,0,0.1009076833724975,0.0,train
434,1,0.1400738209486007,0.0,train
435,0,0.1352106779813766,0.0,train
436,1,0.1001267358660698,0.0,train
437,0,0.1146210506558418,0.0,train
438,0,0.1022373586893081,0.0,train
439,0,0.1374776363372802,0.0,train
440,1,0.1598807871341705,0.0,train
441,1,0.125164046883583,0.0,train
442,1,0.0979875400662422,0.0,train
443,1,0.1531821489334106,0.0,train
444,1,0.1991563439369201,0.0,train
445,1,0.0914304256439209,0.0,train
446,0,0.1877903640270233,0.0,train
447,0,0.2126778066158294,0.0,train
448,1,0.120853841304779,0.0,train
449,1,0.1280277520418167,0.0,train
450,0,0.1355061084032058,0.0,train
451,0,0.1815174520015716,0.0,train
452,0,0.1797158122062683,0.0,train
453,1,0.1072969585657119,0.0,train
454,0,0.1353761255741119,0.0,train
455,1,0.1118291094899177,0.0,train
456,1,0.0952733159065246,0.0,train
457,1,0.1416762620210647,0.0,train
458,1,0.0927116498351097,0.0,train
459,1,0.1286511421203613,0.0,train
460,0,0.1698070019483566,0.0,train
461,1,0.1535906642675399,0.0,train
462,0,0.1571794003248214,0.0,train
463,1,0.1347657144069671,0.0,train
464,1,0.1152073442935943,0.0,train
465,1,0.1807083338499069,0.0,train
466,1,0.1281418353319168,0.0,train
467,0,0.128015786409378,0.0,train
468,1,0.102057471871376,0.0,train
469,0,0.1166578382253646,0.0,train
470,1,0.1017625778913497,0.0,train
471,1,0.1339570432901382,0.0,train
472,0,0.0985081791877746,0.0,train
473,1,0.1476443260908126,0.0,train
474,1,0.1562399864196777,0.0,train
475,1,0.1685734987258911,0.0,train
476,1,0.1410936713218689,0.0,train
477,0,0.1352224051952362,0.0,train
478,1,0.1422897279262542,0.0,train
479,1,0.1187136173248291,0.0,train
480,0,0.1392827928066253,0.0,train
481,1,0.1012548431754112,0.0,train
482,0,0.1574040502309799,0.0,train
483,0,0.13473741710186,0.0,train
484,1,0.1296130269765854,0.0,train
485,1,0.1159557402133941,0.0,train
486,0,0.1870961934328079,0.0,train
487,1,0.1664791852235794,0.0,train
488,1,0.1284847855567932,0.0,train
489,1,0.1670137792825698,0.0,train
490,1,0.1254287511110305,0.0,train
491,0,0.1165554895997047,0.0,train
492,1,0.1073238849639892,0.0,train
493,1,0.1372471749782562,0.0,train
494,1,0.098987378180027,0.0,train
495,1,0.1085120737552642,0.0,train
496,1,0.1127162426710128,0.0,train
497,1,0.1147771403193473,0.0,train
498,0,0.1414033025503158,0.0,train
499,1,0.1457695215940475,0.0,train
500,0,0.1240694671869278,0.0,train
501,0,0.1513364911079406,0.0,train
502,0,0.1093287765979766,0.0,train
503,1,0.1770537346601486,0.0,train
504,1,0.1300840824842453,0.0,train
505,1,0.1412540972232818,0.0,train
506,1,0.1260880231857299,0.0,train
507,1,0.1170365065336227,0.0,train
508,1,0.0861174315214157,0.0,train
509,0,0.153156578540802,0.0,train
510,1,0.1207728311419487,0.0,train
511,0,0.1471659839153289,0.0,train
512,1,0.0942658632993698,0.0,train
513,1,0.1146726757287979,0.0,train
514,0,0.1563176214694976,0.0,train
515,0,0.1234388723969459,0.0,train
516,1,0.0949022471904754,0.0,train
517,1,0.1085330471396446,0.0,train
518,0,0.1211281567811966,0.0,train
519,1,0.1513267606496811,0.0,train
520,0,0.1463249921798706,0.0,train
521,0,0.1271053254604339,0.0,train
522,0,0.1838695555925369,0.0,train
523,1,0.1300644129514694,0.0,train
524,0,0.1120681464672088,0.0,train
525,1,0.1554205268621444,0.0,train
526,1,0.1366232931613922,0.0,train
527,0,0.14461050927639,0.0,train
528,1,0.0908208042383194,0.0,train
529,1,0.0860824510455131,0.0,train
530,1,0.1233637705445289,0.0,train
531,1,0.1235076189041137,0.0,train
532,1,0.1308242082595825,0.0,train
533,1,0.1226189360022544,0.0,train
534,1,0.1260957270860672,0.0,train
535,1,0.1291989237070083,0.0,train
536,0,0.1602688133716583,0.0,train
537,1,0.1641019284725189,0.0,train
538,1,0.0973003283143043,0.0,train
539,0,0.1308945566415786,0.0,train
540,1,0.1188723817467689,0.0,train
541,0,0.1586195230484008,0.0,train
542,0,0.1133093312382698,0.0,train
543,1,0.1264482140541076,0.0,train
544,1,0.1647261977195739,0.0,train
545,1,0.1480191051959991,0.0,train
546,1,0.1283709406852722,0.0,train
547,1,0.1998776495456695,0.0,train
548,0,0.1056092679500579,0.0,train
549,1,0.1125723421573638,0.0,train
550,1,0.1402242630720138,0.0,train
551,1,0.1130999624729156,0.0,train
552,1,0.1660093814134597,0.0,train
553,1,0.1097663268446922,0.0,train
554,1,0.1103201210498809,0.0,train
555,1,0.1235627084970474,0.0,train
556,0,0.130840003490448,0.0,train
557,1,0.1550672799348831,0.0,train
558,1,0.1061486899852752,0.0,train
559,1,0.111942671239376,0.0,train
560,1,0.138708084821701,0.0,train
561,1,0.1346186250448227,0.0,train
562,1,0.1025076657533645,0.0,train
563,0,0.1313768923282623,0.0,train
564,1,0.1404390335083007,0.0,train
565,1,0.1300466805696487,0.0,train
566,1,0.1053712144494056,0.0,train
567,0,0.1670104265213012,0.0,train
568,1,0.1182979270815849,0.0,train
569,0,0.1402267515659332,0.0,train
570,0,0.1686610579490661,0.0,train
571,1,0.1255670636892318,0.0,train
572,0,0.1228807643055915,0.0,train
573,1,0.1099193319678306,0.0,train
574,1,0.099444605410099,0.0,train
575,1,0.1833219230175018,0.0,train
576,1,0.1268419921398162,0.0,train
577,1,0.1343886405229568,0.0,train
578,0,0.1278234869241714,0.0,train
579,1,0.1376256346702575,0.0,train
580,1,0.1240951493382453,0.0,train
581,1,0.1197300776839256,0.0,train
582,1,0.1024992614984512,0.0,train
583,0,0.1382828503847122,0.0,train
584,0,0.1164534538984298,0.0,train
585,1,0.186161383986473,0.0,train
586,1,0.1092956811189651,0.0,train
587,0,0.1653449088335037,0.0,train
588,1,0.1714721620082855,0.0,train
589,0,0.160759225487709,0.0,train
590,0,0.1316321939229965,0.0,train
591,1,0.089530624449253,0.0,train
592,0,0.1103412210941314,0.0,train
593,0,0.1228575855493545,0.0,train
594,0,0.1396320015192031,0.0,train
595,1,0.1211111471056938,0.0,train
596,1,0.0893493890762329,0.0,train
597,0,0.1621699929237365,0.0,train
598,0,0.1424971222877502,0.0,train
599,0,0.1034677922725677,0.0,train
600,1,0.1061271876096725,0.0,train
601,1,0.1161905527114868,0.0,train
602,1,0.1194391325116157,0.0,train
603,0,0.1257852017879486,0.0,train
604,1,0.1316416561603546,0.0,train
605,1,0.1117498576641082,0.0,train
606,1,0.125935211777687,0.0,train
607,1,0.1173003166913986,0.0,train
608,1,0.1274706721305847,0.0,train
609,1,0.1163676381111145,0.0,train
610,1,0.1214452758431434,0.0,train
611,1,0.1914996206760406,0.0,train
612,1,0.1386956423521042,0.0,train
613,0,0.1596139371395111,0.0,train
614,0,0.1260657310485839,0.0,train
615,1,0.0901466161012649,0.0,train
616,1,0.1124363914132118,0.0,train
617,0,0.1041817218065261,0.0,train
618,1,0.1334619969129562,0.0,train
619,0,0.1455524116754531,0.0,train
620,0,0.1485518813133239,0.0,train
621,1,0.1418275088071823,0.0,train
622,1,0.1009554713964462,0.0,train
623,1,0.1329458355903625,0.0,train
624,0,0.1333344876766204,0.0,train
625,1,0.1440753191709518,0.0,train
626,1,0.1004016175866127,0.0,train
627,0,0.092715784907341,0.0,train
628,0,0.1419295817613601,0.0,train
629,0,0.1304216831922531,0.0,train
630,0,0.1572583764791488,0.0,train
631,0,0.1217628195881843,0.0,train
632,1,0.1689990013837814,0.0,train
633,0,0.1544069349765777,0.0,train
634,0,0.1266833990812301,0.0,train
635,0,0.1205044910311698,0.0,train
636,1,0.1099420040845871,0.0,train
637,0,0.1457134038209915,0.0,train
638,1,0.1356991827487945,0.0,train
639,0,0.1689786165952682,0.0,train
640,1,0.111848808825016,0.0,train
641,1,0.1467410326004028,0.0,train
642,1,0.1628223061561584,0.0,train
643,0,0.1493833661079406,0.0,train
644,1,0.1074384823441505,0.0,train
645,0,0.1616729944944381,0.0,train
646,0,0.1339929699897766,0.0,train
647,1,0.1057491600513458,0.0,train
648,1,0.1010832265019416,0.0,train
649,1,0.1229025423526763,0.0,train
650,0,0.1194195225834846,0.0,train
651,1,0.1535108238458633,0.0,train
652,1,0.1198112666606903,0.0,train
653,1,0.1224443241953849,0.0,train
654,0,0.130433440208435,0.0,train
655,1,0.1438356339931488,0.0,train
656,0,0.1441923677921295,0.0,train
657,1,0.1239224150776863,0.0,train
658,0,0.1260155588388443,0.0,train
659,1,0.1322633922100067,0.0,train
660,1,0.1386702507734298,0.0,train
661,1,0.0913953259587287,0.0,train
662,0,0.1156693771481514,0.0,train
663,1,0.1455361694097519,0.0,train
664,0,0.1157370880246162,0.0,train
665,1,0.099769003689289,0.0,train
666,1,0.0991591811180114,0.0,train
667,1,0.1411001533269882,0.0,train
668,1,0.095595397055149,0.0,train
669,0,0.1633744686841964,0.0,train
670,1,0.136116474866867,0.0,train
671,1,0.0973613411188125,0.0,train
672,0,0.1221251413226127,0.0,train
673,1,0.0953067019581794,0.0,train
674,1,0.1148121953010559,0.0,train
675,1,0.1323474496603012,0.0,train
676,0,0.1031935140490531,0.0,train
677,1,0.114594966173172,0.0,train
678,1,0.1422863155603408,0.0,train
679,1,0.1152147650718689,0.0,train
680,1,0.1143933087587356,0.0,train
681,1,0.1079140752553939,0.0,train
682,1,0.1010361909866333,0.0,train
683,0,0.1304645389318466,0.0,train
684,1,0.1122770830988884,0.0,train
685,1,0.1292936354875564,0.0,train
686,0,0.1237139329314231,0.0,train
687,0,0.1470838636159896,0.0,train
688,1,0.1087535917758941,0.0,train
689,0,0.1247046664357185,0.0,train
690,1,0.108506292104721,0.0,train
691,1,0.2047249227762222,0.0,train
692,0,0.1225979849696159,0.0,train
693,0,0.1221013069152832,0.0,train
694,0,0.1639909446239471,0.0,train
695,0,0.1106582954525947,0.0,train
696,1,0.1241955831646919,0.0,train
697,1,0.1412296146154403,0.0,train
698,1,0.1473663598299026,0.0,train
699,1,0.1115265563130378,0.0,train
700,1,0.1167166158556938,0.0,train
701,1,0.1127604618668556,0.0,train
702,1,0.1106334924697876,0.0,train
703,0,0.1621731072664261,0.0,train
704,1,0.1155378371477127,0.0,train
705,1,0.1159987524151802,0.0,train
706,1,0.1060100793838501,0.0,train
707,1,0.1279128938913345,0.0,train
708,1,0.0948980674147605,0.0,train
709,1,0.0987307205796241,0.0,train
710,1,0.1489589810371399,0.0,train
711,1,0.1132121458649635,0.0,train
712,1,0.0786237493157386,0.0,train
713,1,0.1029601320624351,0.0,train
714,1,0.1040909439325332,0.0,train
715,1,0.1375028192996978,0.0,train
716,1,0.1168443337082862,0.0,train
717,1,0.1415520459413528,0.0,train
718,0,0.1412316411733627,0.0,train
719,0,0.1393791437149047,0.0,train
720,1,0.1141230911016464,0.0,train
721,0,0.1328208297491073,0.0,train
722,1,0.116347812116146,0.0,train
723,1,0.1395981162786483,0.0,train
724,1,0.1282271742820739,0.0,train
725,0,0.1303300857543945,0.0,train
726,1,0.1111342310905456,0.0,train
727,0,0.1285533159971237,0.0,train
728,0,0.137994036078453,0.0,train
729,0,0.1442508101463318,0.0,train
730,0,0.1153939887881279,0.0,train
731,0,0.1188069805502891,0.0,train
732,1,0.1168981716036796,0.0,train
733,1,0.1237493902444839,0.0,train
734,0,0.2347648590803146,0.0,train
735,0,0.1174231320619583,0.0,train
736,0,0.1561021357774734,0.0,train
737,1,0.1086059063673019,0.0,train
738,0,0.1311219036579132,0.0,train
