,label,dist,epoch,set
282,1,0.4960169792175293,0.0,train
283,1,0.4191232919692993,0.0,train
284,1,0.3928940594196319,0.0,train
285,0,0.4148741364479065,0.0,train
286,0,0.7608691453933716,0.0,train
287,1,0.3289429843425751,0.0,train
288,0,1.2306060791015625,0.0,train
289,1,0.5951380133628845,0.0,train
290,1,0.7539586424827576,0.0,train
291,1,0.5540288686752319,0.0,train
292,1,0.5420235991477966,0.0,train
293,0,0.5006397366523743,0.0,train
294,0,0.6190478801727295,0.0,train
295,1,0.8574093580245972,0.0,train
296,1,0.4096509516239166,0.0,train
297,1,0.487455815076828,0.0,train
298,1,0.5690827369689941,0.0,train
299,0,0.7328059077262878,0.0,train
300,1,0.647879421710968,0.0,train
301,0,0.7629970908164978,0.0,train
302,1,0.5622955560684204,0.0,train
303,1,0.3653454184532165,0.0,train
304,1,0.7051553130149841,0.0,train
305,1,0.5053454637527466,0.0,train
306,1,0.4722815752029419,0.0,train
307,0,0.587504506111145,0.0,train
308,1,0.5246765613555908,0.0,train
309,0,0.9038985967636108,0.0,train
310,1,0.3879681229591369,0.0,train
311,0,0.6345784664154053,0.0,train
312,1,0.8192138075828552,0.0,train
313,0,0.6920733451843262,0.0,train
314,0,1.008467674255371,0.0,train
315,1,0.555273711681366,0.0,train
316,1,0.4405781924724579,0.0,train
317,0,0.9857903718948364,0.0,train
318,0,0.5854259133338928,0.0,train
319,1,0.5906187891960144,0.0,train
320,1,0.535122811794281,0.0,train
321,0,0.7575538158416748,0.0,train
322,1,0.6560676097869873,0.0,train
323,1,0.95107239484787,0.0,train
324,1,0.8455508947372437,0.0,train
325,1,0.7440841794013977,0.0,train
326,1,0.6290461421012878,0.0,train
327,0,0.8283421993255615,0.0,train
328,0,0.8931198716163635,0.0,train
329,0,0.6458134651184082,0.0,train
330,0,0.8629999756813049,0.0,train
331,0,0.8198181390762329,0.0,train
332,0,0.8155501484870911,0.0,train
333,1,0.7513633966445923,0.0,train
334,1,0.656913161277771,0.0,train
335,0,0.9300271272659302,0.0,train
336,1,0.6872181296348572,0.0,train
337,0,0.7318873405456543,0.0,train
338,0,0.7322898507118225,0.0,train
339,1,0.6244041919708252,0.0,train
340,1,0.7658259272575378,0.0,train
341,1,0.7524448037147522,0.0,train
342,1,0.6863909959793091,0.0,train
343,1,0.9471511840820312,0.0,train
344,0,0.6910092830657959,0.0,train
345,1,0.5563672184944153,0.0,train
346,1,0.5753783583641052,0.0,train
347,1,0.5359553098678589,0.0,train
348,1,0.4787282347679138,0.0,train
349,0,0.9374104142189026,0.0,train
350,1,0.7817379832267761,0.0,train
351,1,0.6943879723548889,0.0,train
352,1,0.6485192775726318,0.0,train
353,1,0.506463885307312,0.0,train
354,1,0.4289952218532562,0.0,train
355,1,0.9094051718711852,0.0,train
356,0,1.060714602470398,0.0,train
357,1,0.3741632401943207,0.0,train
358,1,0.6464885473251343,0.0,train
359,0,1.0262645483016968,0.0,train
360,1,0.5761533379554749,0.0,train
361,0,0.963056981563568,0.0,train
362,1,0.8346731066703796,0.0,train
363,1,0.8350321054458618,0.0,train
364,1,0.7719913125038147,0.0,train
365,0,1.0983004570007324,0.0,train
366,0,0.5891231298446655,0.0,train
367,1,0.5878127813339233,0.0,train
368,1,0.6005976796150208,0.0,train
369,1,0.4744624495506286,0.0,train
370,1,0.7000589966773987,0.0,train
371,1,0.4473028481006622,0.0,train
372,0,1.0229099988937378,0.0,train
373,0,0.6770939230918884,0.0,train
374,1,0.4938541352748871,0.0,train
375,1,0.5744543671607971,0.0,train
376,1,0.6139156818389893,0.0,train
377,1,0.4512437283992767,0.0,train
378,1,0.6519454717636108,0.0,train
379,0,0.5697582960128784,0.0,train
380,1,0.8144437670707703,0.0,train
381,0,0.5739650726318359,0.0,train
382,1,0.7956711053848267,0.0,train
383,1,0.7441645860671997,0.0,train
384,1,0.5386033058166504,0.0,train
385,0,0.6903231143951416,0.0,train
386,1,0.6946926116943359,0.0,train
387,1,0.4350764453411102,0.0,train
388,1,0.5476222634315491,0.0,train
389,1,0.4446263313293457,0.0,train
390,1,0.5625936985015869,0.0,train
391,0,0.5567532777786255,0.0,train
392,1,0.5540646314620972,0.0,train
393,1,0.5765623450279236,0.0,train
394,1,0.549888014793396,0.0,train
395,0,0.9790844321250916,0.0,train
396,1,0.5875104069709778,0.0,train
397,1,0.5558753609657288,0.0,train
398,0,0.5567823052406311,0.0,train
399,1,0.6495336890220642,0.0,train
400,1,0.3310140967369079,0.0,train
401,0,0.5822428464889526,0.0,train
402,1,0.6275655031204224,0.0,train
403,1,0.5085618495941162,0.0,train
404,1,0.5652215480804443,0.0,train
405,1,0.5714408755302429,0.0,train
406,1,0.3810598254203796,0.0,train
407,0,0.6936094164848328,0.0,train
408,0,0.4129653573036194,0.0,train
409,1,0.4224352240562439,0.0,train
410,1,0.3071384131908417,0.0,train
411,1,0.4685941338539123,0.0,train
412,1,0.6109907031059265,0.0,train
413,0,0.6645843982696533,0.0,train
414,1,0.5677986145019531,0.0,train
415,0,0.5369089841842651,0.0,train
416,0,0.4850526452064514,0.0,train
417,1,0.5253625512123108,0.0,train
418,1,0.4038360714912414,0.0,train
419,0,0.9965515732765198,0.0,train
420,1,0.4922868907451629,0.0,train
421,1,0.5984434485435486,0.0,train
422,1,0.539840817451477,0.0,train
423,1,0.3359015583992004,0.0,train
424,1,0.5188292264938354,0.0,train
425,0,0.849381148815155,0.0,train
426,1,0.5611273646354675,0.0,train
427,1,0.4479305148124695,0.0,train
428,0,0.891147792339325,0.0,train
429,0,0.6498929858207703,0.0,train
430,1,0.6751106381416321,0.0,train
431,0,0.5224659442901611,0.0,train
432,0,0.9805068373680116,0.0,train
433,0,0.4951294958591461,0.0,train
434,1,0.4612663984298706,0.0,train
435,0,0.8961039781570435,0.0,train
436,1,0.5892204642295837,0.0,train
437,0,0.5502087473869324,0.0,train
438,0,1.1023645401000977,0.0,train
439,0,0.9130860567092896,0.0,train
440,1,0.6201551556587219,0.0,train
441,1,0.5047235488891602,0.0,train
442,1,0.4862938821315765,0.0,train
443,1,0.87595534324646,0.0,train
444,1,0.5125892758369446,0.0,train
445,1,0.4584024846553802,0.0,train
446,0,1.0022300481796265,0.0,train
447,0,0.8641966581344604,0.0,train
448,1,0.4839074313640594,0.0,train
449,1,0.4975613355636596,0.0,train
450,0,0.9852176904678344,0.0,train
451,0,0.9110978841781616,0.0,train
452,0,1.1052334308624268,0.0,train
453,1,0.8303061723709106,0.0,train
454,0,1.342302918434143,0.0,train
455,1,0.5905119776725769,0.0,train
456,1,0.461046427488327,0.0,train
457,1,0.865195095539093,0.0,train
458,1,0.5879338979721069,0.0,train
459,1,0.5842037200927734,0.0,train
460,0,1.1521844863891602,0.0,train
461,1,0.661922812461853,0.0,train
462,0,1.1407551765441897,0.0,train
463,1,0.6433295607566833,0.0,train
464,1,0.7111409306526184,0.0,train
465,1,0.8821995258331299,0.0,train
466,1,0.5059570670127869,0.0,train
467,0,0.4685110449790954,0.0,train
468,1,0.5518353581428528,0.0,train
469,0,0.6579785346984863,0.0,train
470,1,0.5469520092010498,0.0,train
471,1,0.7115000486373901,0.0,train
472,0,1.0451165437698364,0.0,train
473,1,0.4222907423973083,0.0,train
474,1,0.6060634851455688,0.0,train
475,1,0.5500000715255737,0.0,train
476,1,0.6903114318847656,0.0,train
477,0,0.9189277291297911,0.0,train
478,1,0.7400047183036804,0.0,train
479,1,0.4991337656974792,0.0,train
480,0,0.4743585288524627,0.0,train
481,1,0.4331657886505127,0.0,train
482,0,0.4085574150085449,0.0,train
483,0,0.4428038001060486,0.0,train
484,1,0.4871364533901214,0.0,train
485,1,0.4175130426883697,0.0,train
486,0,0.8726269602775574,0.0,train
487,1,0.6623701453208923,0.0,train
488,1,0.4909735918045044,0.0,train
489,1,0.444232702255249,0.0,train
490,1,0.5177274942398071,0.0,train
491,0,0.3595201969146728,0.0,train
492,1,0.6042846441268921,0.0,train
493,1,0.6976397037506104,0.0,train
494,1,0.6205697655677795,0.0,train
495,1,0.6067036986351013,0.0,train
496,1,0.3658859133720398,0.0,train
497,1,0.4091717004776001,0.0,train
498,0,0.8318727612495422,0.0,train
499,1,0.78386390209198,0.0,train
500,0,0.6047794222831726,0.0,train
501,0,0.937813639640808,0.0,train
502,0,0.4769937396049499,0.0,train
503,1,0.6817506551742554,0.0,train
504,1,0.5455482006072998,0.0,train
505,1,0.6460739970207214,0.0,train
506,1,0.500229001045227,0.0,train
507,1,0.5482890605926514,0.0,train
508,1,0.4477883875370025,0.0,train
509,0,0.7884548902511597,0.0,train
510,1,0.456548124551773,0.0,train
511,0,0.9981288313865662,0.0,train
512,1,0.5581521391868591,0.0,train
513,1,0.4188272655010223,0.0,train
514,0,0.8189805746078491,0.0,train
515,0,0.974956512451172,0.0,train
516,1,0.5118252038955688,0.0,train
517,1,0.3713285028934479,0.0,train
518,0,0.6027856469154358,0.0,train
519,1,0.991961658000946,0.0,train
520,0,0.5355637669563293,0.0,train
521,0,0.9510604739189148,0.0,train
522,0,0.6827529072761536,0.0,train
523,1,0.529795229434967,0.0,train
524,0,0.8251415491104126,0.0,train
525,1,0.981163501739502,0.0,train
526,1,0.6650640964508057,0.0,train
527,0,0.951918363571167,0.0,train
528,1,0.5897413492202759,0.0,train
529,1,0.6613147854804993,0.0,train
530,1,0.7850401401519775,0.0,train
531,1,0.6807481050491333,0.0,train
532,1,0.719402015209198,0.0,train
533,1,0.8676329851150513,0.0,train
534,1,0.6872019171714783,0.0,train
535,1,0.878510594367981,0.0,train
536,0,1.0737427473068235,0.0,train
537,1,0.8429017663002014,0.0,train
538,1,0.5270726680755615,0.0,train
539,0,1.1782103776931765,0.0,train
540,1,1.121955394744873,0.0,train
541,0,1.243757247924805,0.0,train
542,0,1.0311130285263062,0.0,train
543,1,0.5346925854682922,0.0,train
544,1,0.739567220211029,0.0,train
545,1,0.8503609299659729,0.0,train
546,1,0.7956547737121582,0.0,train
547,1,0.648751974105835,0.0,train
548,0,0.5012893676757812,0.0,train
549,1,0.5475525856018066,0.0,train
550,1,0.7292241454124451,0.0,train
551,1,0.6077873706817627,0.0,train
552,1,0.930446445941925,0.0,train
553,1,0.4911094605922699,0.0,train
554,1,0.7709689736366272,0.0,train
555,1,0.6963870525360107,0.0,train
556,0,1.3470790386199951,0.0,train
557,1,0.5602245926856995,0.0,train
558,1,0.7024023532867432,0.0,train
559,1,0.3626593649387359,0.0,train
560,1,0.6370671391487122,0.0,train
561,1,0.3996160328388214,0.0,train
562,1,0.4723388850688934,0.0,train
563,0,0.345363050699234,0.0,train
564,1,0.4363960027694702,0.0,train
565,1,0.6767950057983398,0.0,train
566,1,0.4713635742664337,0.0,train
567,0,0.5313347578048706,0.0,train
568,1,0.3429037034511566,0.0,train
569,0,0.5193241238594055,0.0,train
570,0,0.7230105996131897,0.0,train
571,1,0.3775852918624878,0.0,train
572,0,0.7627649307250977,0.0,train
573,1,0.3516979515552521,0.0,train
574,1,0.3042328953742981,0.0,train
575,1,0.7061246037483215,0.0,train
576,1,0.4158342480659485,0.0,train
577,1,0.6446037292480469,0.0,train
578,0,0.6453855037689209,0.0,train
579,1,0.6475391983985901,0.0,train
580,1,0.3315998315811157,0.0,train
581,1,0.4035632610321045,0.0,train
582,1,0.4021487236022949,0.0,train
583,0,1.0291343927383425,0.0,train
584,0,0.7721797227859497,0.0,train
585,1,0.6235458254814148,0.0,train
586,1,0.3446739614009857,0.0,train
587,0,0.7028822302818298,0.0,train
588,1,0.6430909037590027,0.0,train
589,0,0.6081178784370422,0.0,train
590,0,0.4245240688323974,0.0,train
591,1,0.3576885163784027,0.0,train
592,0,0.5319814682006836,0.0,train
593,0,0.5109800100326538,0.0,train
594,0,1.1134183406829834,0.0,train
595,1,0.368479311466217,0.0,train
596,1,0.5799149870872498,0.0,train
597,0,0.4691002368927002,0.0,train
598,0,0.736232578754425,0.0,train
599,0,0.8244392275810242,0.0,train
600,1,0.9524600505828856,0.0,train
601,1,0.5009698271751404,0.0,train
602,1,0.5294506549835205,0.0,train
603,0,0.5531962513923645,0.0,train
604,1,0.5331763625144958,0.0,train
605,1,0.580160915851593,0.0,train
606,1,0.462894082069397,0.0,train
607,1,0.409062922000885,0.0,train
608,1,0.6269668340682983,0.0,train
609,1,1.0281684398651123,0.0,train
610,1,0.6633642911911011,0.0,train
611,1,1.121946930885315,0.0,train
612,1,0.6018772721290588,0.0,train
613,0,1.0668073892593384,0.0,train
614,0,0.800531804561615,0.0,train
615,1,0.7215622067451477,0.0,train
616,1,0.5650233626365662,0.0,train
617,0,0.5303147435188293,0.0,train
618,1,0.5293267369270325,0.0,train
619,0,1.3704231977462769,0.0,train
620,0,1.1264641284942627,0.0,train
621,1,0.7649326920509338,0.0,train
622,1,0.4607885479927063,0.0,train
623,1,0.8220360279083252,0.0,train
624,0,0.8527359962463379,0.0,train
625,1,0.971133828163147,0.0,train
626,1,0.4861218929290771,0.0,train
627,0,0.4797826409339905,0.0,train
628,0,0.9455952048301696,0.0,train
629,0,0.6624332070350647,0.0,train
630,0,0.5831791758537292,0.0,train
631,0,0.5244667530059814,0.0,train
632,1,0.8354782462120056,0.0,train
633,0,0.8038782477378845,0.0,train
634,0,0.5414048433303833,0.0,train
635,0,0.7228896021842957,0.0,train
636,1,0.6008878350257874,0.0,train
637,0,0.5953571796417236,0.0,train
638,1,0.6597059369087219,0.0,train
639,0,0.664675235748291,0.0,train
640,1,0.5359140038490295,0.0,train
641,1,0.6926878094673157,0.0,train
642,1,1.1199859380722046,0.0,train
643,0,0.9553442001342772,0.0,train
644,1,1.09251868724823,0.0,train
645,0,0.794805109500885,0.0,train
646,0,0.9624454379081726,0.0,train
647,1,0.9197238683700562,0.0,train
648,1,0.5358462333679199,0.0,train
649,1,0.5374066233634949,0.0,train
650,0,1.1839654445648191,0.0,train
651,1,0.980320930480957,0.0,train
652,1,0.7425072193145752,0.0,train
653,1,0.9861315488815308,0.0,train
654,0,0.937684953212738,0.0,train
655,1,0.8208507895469666,0.0,train
656,0,1.0039854049682615,0.0,train
657,1,0.745824933052063,0.0,train
658,0,0.6173180341720581,0.0,train
659,1,0.8876394033432007,0.0,train
660,1,0.5989018082618713,0.0,train
661,1,0.5280278921127319,0.0,train
662,0,0.7898250222206116,0.0,train
663,1,0.5930641293525696,0.0,train
664,0,0.9568411707878112,0.0,train
665,1,0.6127243638038635,0.0,train
666,1,0.4575138092041015,0.0,train
667,1,1.0472899675369265,0.0,train
668,1,0.5479785203933716,0.0,train
669,0,1.0447341203689575,0.0,train
670,1,0.5595751404762268,0.0,train
671,1,0.5746296048164368,0.0,train
672,0,0.4959867894649505,0.0,train
673,1,0.6547148823738098,0.0,train
674,1,0.7886217832565308,0.0,train
675,1,0.8811328411102295,0.0,train
676,0,0.5370559692382812,0.0,train
677,1,0.5925822257995605,0.0,train
678,1,0.5749944448471069,0.0,train
679,1,0.6544640064239502,0.0,train
680,1,0.7039585113525391,0.0,train
681,1,0.5478833913803101,0.0,train
682,1,0.7703269720077515,0.0,train
683,0,0.869204580783844,0.0,train
684,1,0.829479455947876,0.0,train
685,1,0.7141754031181335,0.0,train
686,0,0.7671550512313843,0.0,train
687,0,0.6665522456169128,0.0,train
688,1,0.5463603138923645,0.0,train
689,0,0.5611985325813293,0.0,train
690,1,0.5698197484016418,0.0,train
691,1,0.8658738136291504,0.0,train
692,0,0.7011584639549255,0.0,train
693,0,0.5768186450004578,0.0,train
694,0,0.824753999710083,0.0,train
695,0,0.6296621561050415,0.0,train
696,1,0.8567726016044617,0.0,train
697,1,0.5680112838745117,0.0,train
698,1,0.5711858868598938,0.0,train
699,1,0.4493239820003509,0.0,train
700,1,0.5848930478096008,0.0,train
701,1,0.6389951705932617,0.0,train
702,1,0.6050392985343933,0.0,train
703,0,0.594423770904541,0.0,train
704,1,0.8186478614807129,0.0,train
705,1,0.5415390729904175,0.0,train
706,1,0.6150650978088379,0.0,train
707,1,0.6272848844528198,0.0,train
708,1,0.5642814636230469,0.0,train
709,1,0.6608306765556335,0.0,train
710,1,0.9286634922027588,0.0,train
711,1,0.6221519708633423,0.0,train
712,1,0.5575593709945679,0.0,train
713,1,0.503462016582489,0.0,train
714,1,0.4913606345653534,0.0,train
715,1,0.5371567010879517,0.0,train
716,1,0.4729599058628082,0.0,train
717,1,0.6021863222122192,0.0,train
718,0,0.7946007251739502,0.0,train
719,0,0.6825980544090271,0.0,train
720,1,0.3806423544883728,0.0,train
721,0,0.6619479060173035,0.0,train
722,1,0.5434964299201965,0.0,train
723,1,0.5012413263320923,0.0,train
724,1,0.3803159594535827,0.0,train
725,0,0.6005555391311646,0.0,train
726,1,0.52825528383255,0.0,train
727,0,0.6200162768363953,0.0,train
728,0,0.6460404396057129,0.0,train
729,0,0.7874371409416199,0.0,train
730,0,0.4905187785625458,0.0,train
731,0,0.4514974951744079,0.0,train
732,1,0.4208888709545135,0.0,train
733,1,0.4666783213615417,0.0,train
734,0,0.8035014271736145,0.0,train
735,0,0.4799765646457672,0.0,train
736,0,1.0677998065948486,0.0,train
737,1,0.5411378741264343,0.0,train
738,0,1.039293646812439,0.0,train
